INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
203041428,09/26/2019,19:00:00,BROOKLYN,OUTSIDE,84,0.0,STREET,,988225,192253,40.694367,-73.985664
92403238,09/01/2013,16:07:00,BRONX,OUTSIDE,52,0.0,STREET,,1018316,256674,40.87111952,-73.8768264
81542569,11/04/2011,22:09:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1014409,185737,40.6764305,-73.89127142
84117574,04/08/2012,23:00:00,QUEENS,OUTSIDE,105,0.0,STREET,,1055469,192983,40.696094,-73.743165
72096465,04/06/2010,22:20:00,BROOKLYN,OUTSIDE,71,0.0,STREET,,995628,181599,40.665126,-73.958989
63853828,07/19/2009,00:05:00,BRONX,OUTSIDE,41,0.0,STREET,MULTI DWELL - APT BUILD,1013620,238196,40.820428,-73.893886
63372963,07/03/2009,21:35:00,BRONX,OUTSIDE,40,0.0,STREET,,1009719,234675,40.810778,-73.907992
214948384,07/05/2020,17:20:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1010272,183760,40.671018,-73.906192
82009009,12/03/2011,03:40:00,STATEN ISLAND,OUTSIDE,120,0.0,STREET,,952212,172336,40.639641,-74.115437
189046706,10/20/2018,01:09:00,BRONX,OUTSIDE,50,0.0,PLAYGROUND,,1016550,261104,40.88328513,-73.88319042
36231811,12/09/2007,04:20:00,STATEN ISLAND,OUTSIDE,120,0.0,COMMERCIAL,BAR/NIGHT CLUB,946411,170162,40.63366,-74.13633
223198984,01/17/2021,01:07:00,BRONX,OUTSIDE,42,0.0,STREET,,1012727,246347,40.842796,-73.897076
236947957,11/26/2021,01:41:00,MANHATTAN,OUTSIDE,33,0.0,STREET,,1001720,247959,40.84724792,-73.93685581
84768970,05/16/2012,22:10:00,BRONX,OUTSIDE,46,0.0,STREET,,1006593,247400,40.845704,-73.919244
290044414,07/13/2024,22:15:00,BRONX,OUTSIDE,46,0.0,STREET,,1012958,250885,40.85526,-73.896225
236925857,11/24/2021,14:32:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1007797,179178,40.658448,-73.915129
69888729,01/15/2010,23:00:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1009370,180064,40.66087512,-73.90945904
139685100,11/15/2014,18:00:00,BROOKLYN,OUTSIDE,88,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,990117,192144,40.694076,-73.978842
45320620,04/08/2008,21:24:00,BRONX,OUTSIDE,47,0.0,STREET,GROCERY/BODEGA,1023464,262043,40.885836,-73.85818
149020841,01/02/2016,19:45:00,MANHATTAN,OUTSIDE,23,0.0,STREET,,999210,227548,40.79124,-73.945972
54179955,11/18/2008,15:50:00,BROOKLYN,OUTSIDE,71,0.0,STREET,DRUG STORE,1002068,181078,40.663686,-73.935776
65463805,09/07/2009,02:45:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,996764,175101,40.64729,-73.954905
141239717,03/04/2015,17:10:00,QUEENS,OUTSIDE,106,0.0,STREET,,1036627,188750,40.684599,-73.811145
74097954,08/10/2010,19:15:00,BRONX,OUTSIDE,45,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1033677,238649,40.821575,-73.821416
263073499,02/04/2023,18:55:00,BROOKLYN,OUTSIDE,75,0.0,STREET,MULTI DWELL - APT BUILD,1023026,183608,40.670555,-73.860214
205645837,11/25/2019,22:00:00,QUEENS,OUTSIDE,114,0.0,STREET,,1002895,220799,40.77269888,-73.93268428
228252165,05/16/2021,00:31:00,BRONX,OUTSIDE,46,0.0,STREET,,1013105,251714,40.857527,-73.895687
171254025,11/03/2017,23:55:00,BRONX,OUTSIDE,46,0.0,STREET,,1011755,250279,40.85359836738,-73.90057688073
109659981,04/20/2014,04:40:00,MANHATTAN,OUTSIDE,30,0.0,STREET,,998618,240626,40.827137,-73.948085
84237632,04/16/2012,22:29:00,BROOKLYN,OUTSIDE,81,0.0,STREET,,1003903,186483,40.678517,-73.929145
85768005,07/16/2012,19:23:00,BRONX,OUTSIDE,48,0.0,STREET,,1016838,250252,40.853499,-73.8822
291035717,08/01/2024,23:12:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1005994,182105,40.666495,-73.92162
90220811,04/21/2013,03:51:00,BRONX,OUTSIDE,40,0.0,STREET,,1008044,238786,40.822064,-73.91403
211958003,04/11/2020,22:50:00,BROOKLYN,INSIDE,69,0.0,STREET,,1008592,172971,40.64140856,-73.91228881
268973603,05/27/2023,21:15:00,QUEENS,INSIDE,113,0.0,DWELLING,MULTI DWELL - APT BUILD,1052364,187814,40.681921,-73.754415
316427850,11/20/2025,16:54:00,QUEENS,INSIDE,109,0.0,DWELLING,MULTI DWELL - APT BUILD,1034791,215439,40.757872,-73.817566
137265418,06/16/2014,01:09:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,994837,184600,40.673364,-73.961833
308146002,06/16/2025,15:41:00,BROOKLYN,OUTSIDE,75,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1016886,179405,40.659053,-73.88237
140986609,02/13/2015,23:00:00,QUEENS,OUTSIDE,102,0.0,STREET,,1024855,189902,40.687822,-73.853584
228369052,05/18/2021,20:17:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1010534,183092,40.669185,-73.905249
54696008,12/07/2008,11:50:00,BROOKLYN,OUTSIDE,90,0.0,STREET,GROCERY/BODEGA,1000399,195709,40.703847,-73.941755
93775842,11/26/2013,01:50:00,QUEENS,INSIDE,110,0.0,DWELLING,MULTI DWELL - APT BUILD,1018786,208309,40.738371,-73.875373
44390704,03/09/2008,14:35:00,BROOKLYN,OUTSIDE,75,0.0,STREET,PVT HOUSE,1018662,183386,40.669971,-73.875952
219293219,10/03/2020,13:07:00,BROOKLYN,OUTSIDE,69,0.0,VEHICLE,,1012601,175402,40.6480692,-73.89783303
16814034,06/18/2006,03:20:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,998643,171516,40.637445,-73.948141
91617292,07/14/2013,02:35:00,BRONX,OUTSIDE,40,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1007546,234875,40.811325,-73.915843
95070397,02/24/2014,21:50:00,QUEENS,OUTSIDE,101,0.0,STREET,,1052496,160256,40.606282,-73.754218
220296952,11/10/2020,05:43:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1009205,180903,40.66318,-73.91005
92821823,09/27/2013,03:40:00,BROOKLYN,OUTSIDE,60,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,989372,155205,40.592685,-73.981557
46322241,05/10/2008,22:13:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,1002647,183812,40.671188,-73.933681
10333343,02/06/2006,11:12:00,QUEENS,INSIDE,101,0.0,DWELLING,PVT HOUSE,1054864,162012,40.611091,-73.745672
92507603,09/08/2013,23:12:00,BRONX,OUTSIDE,47,0.0,STREET,,1020357,259231,40.87812958,-73.86943292
291785987,08/15/2024,01:12:00,BRONX,OUTSIDE,44,0.0,STREET,,1007972,244066,40.836559,-73.914273
278784204,12/09/2023,21:45:00,BROOKLYN,OUTSIDE,70,0.0,STREET,,996733,162283,40.612107,-73.95504
185576257,07/24/2018,22:58:00,BROOKLYN,OUTSIDE,90,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1000838,196032,40.704725,-73.940171
33244456,07/22/2007,05:14:00,BROOKLYN,OUTSIDE,73,0.0,DWELLING,MULTI DWELL - APT BUILD,1010345,180546,40.662197,-73.90594
155203418,07/25/2016,21:37:00,QUEENS,OUTSIDE,103,0.0,STREET,PVT HOUSE,1041442,191596,40.692381,-73.793762
87224290,10/14/2012,02:15:00,BROOKLYN,OUTSIDE,63,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1006683,171534,40.63746934,-73.91917226
33413509,07/28/2007,11:30:00,MANHATTAN,INSIDE,24,0.0,DWELLING,MULTI DWELL - APT BUILD,990463,227563,40.791283,-73.97756
91836121,07/27/2013,03:55:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,997489,187224,40.680554,-73.952265
77791565,03/18/2011,22:58:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1005435,180851,40.663047,-73.923639
92747298,09/23/2013,22:10:00,QUEENS,OUTSIDE,103,0.0,STREET,,1050771,197488,40.708487,-73.760063
138076777,08/05/2014,21:10:00,STATEN ISLAND,OUTSIDE,120,0.0,STREET,,960126,172813,40.640976,-74.086923
193939355,02/24/2019,00:10:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1009526,183374,40.66995989,-73.90888435
49255307,07/26/2008,02:55:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1011920,173670,40.643327,-73.900294
217560412,09/08/2020,13:50:00,QUEENS,OUTSIDE,101,0.0,STREET,,1049546,157349,40.598331,-73.764872
278066396,11/25/2023,04:46:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,999634,235961,40.814322,-73.94442
191951587,01/05/2019,16:00:00,QUEENS,OUTSIDE,114,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1002652,215969,40.759442,-73.933574
237153261,11/30/2021,19:10:00,BROOKLYN,OUTSIDE,75,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1013030,182525,40.667621,-73.896254
275979884,10/15/2023,22:30:00,BRONX,OUTSIDE,44,0.0,STREET,,1005064,243643,40.835397,-73.924781
216511814,08/12/2020,07:00:00,BRONX,OUTSIDE,40,0.0,STREET,,1008067,236070,40.814603,-73.913955
166728124,07/05/2017,01:25:00,QUEENS,OUTSIDE,105,0.0,STREET,,1057660,195600,40.703249,-73.735236
171339303,11/07/2017,23:35:00,BRONX,OUTSIDE,41,0.0,STREET,,1012345,236786,40.816556,-73.898497
85688644,07/11/2012,18:15:00,BRONX,OUTSIDE,46,0.0,STREET,,1010131,247934,40.84717,-73.906453
249940123,08/22/2022,01:17:00,BROOKLYN,OUTSIDE,67,0.0,STREET,MULTI DWELL - APT BUILD,1006159,180446,40.661934,-73.921029
73717905,07/17/2010,01:20:00,MANHATTAN,OUTSIDE,25,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1002844,230571,40.79953,-73.932839
312452888,09/06/2025,00:04:00,BROOKLYN,INSIDE,81,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1004899,187202,40.680488,-73.925554
252286835,10/09/2022,20:00:00,BRONX,OUTSIDE,40,0.0,STREET,,1006474,233254,40.80687622,-73.9197215
9953247,01/01/2006,03:30:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,999316,176460,40.65100575,-73.94570509
23354129,07/09/2006,00:05:00,QUEENS,OUTSIDE,105,0.0,STREET,,1057221,185279,40.67492402,-73.73693214
227127706,04/19/2021,23:51:00,MANHATTAN,OUTSIDE,26,0.0,STREET,,996240,235791,40.81386,-73.956684
47360931,06/19/2008,18:09:00,BRONX,INSIDE,42,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1007423,239936,40.825224,-73.91627
156756667,09/15/2016,22:54:00,BROOKLYN,OUTSIDE,71,0.0,STREET,,997551,182704,40.668148,-73.952053
154584998,07/04/2016,19:00:00,STATEN ISLAND,OUTSIDE,121,0.0,STREET,,947282,171822,40.6382111,-74.13319991
138159732,08/11/2014,02:40:00,MANHATTAN,INSIDE,26,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,996894,236589,40.816058,-73.95432
275291830,10/02/2023,14:24:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009303,183810,40.67116,-73.909687
29059039,05/16/2007,02:39:00,BRONX,OUTSIDE,46,0.0,STREET,,1009499,252082,40.858556,-73.908723
55101052,12/22/2008,21:55:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1010541,175595,40.64861355106,-73.90525720323
32527921,06/19/2007,01:37:00,BRONX,OUTSIDE,46,0.0,STREET,,1007997,247788,40.846774,-73.914169
73290968,06/19/2010,05:38:00,BRONX,OUTSIDE,52,0.0,STREET,,1009309,252307,40.859165,-73.909409
312482075,09/06/2025,16:20:00,BROOKLYN,INSIDE,60,0.0,DWELLING,MULTI DWELL - APT BUILD,984091,149559,40.577192,-74.000571
276669689,10/27/2023,15:03:00,STATEN ISLAND,INSIDE,120,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,962020,165682,40.621409,-74.080076
24814511,10/16/2006,15:48:00,BRONX,OUTSIDE,44,0.0,STREET,MULTI DWELL - APT BUILD,1008231,242713,40.832845,-73.913342
163401371,04/01/2017,23:50:00,BROOKLYN,OUTSIDE,67,0.0,COMMERCIAL,GAS STATION,996512,176101,40.650026,-73.955808
219106021,10/12/2020,18:37:00,BRONX,OUTSIDE,42,0.0,STREET,,1015157,242722,40.83284,-73.888312
172712524,12/17/2017,17:00:00,BROOKLYN,INSIDE,83,0.0,STREET,,1004735,195938,40.70446,-73.926113
26640630,02/02/2007,02:56:00,BRONX,INSIDE,47,0.0,COMMERCIAL,RESTAURANT/DINER,1022561,262118,40.886053,-73.861445
153451906,05/27/2016,01:30:00,BRONX,OUTSIDE,42,0.0,STREET,,1010285,242794,40.83305041,-73.90591824
219173973,10/14/2020,01:09:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1009526,183374,40.66995989,-73.90888435
85501065,06/29/2012,10:48:00,MANHATTAN,INSIDE,5,0.0,DWELLING,MULTI DWELL - APT BUILD,986174,199090,40.713135,-73.993057
169454719,09/16/2017,18:53:00,BROOKLYN,OUTSIDE,71,0.0,PLAYGROUND,,992985,185453,40.675699,-73.968508
145129355,08/06/2015,23:40:00,QUEENS,INSIDE,101,0.0,DWELLING,MULTI DWELL - APT BUILD,1053179,158471,40.601376,-73.751776
90925976,05/31/2013,23:25:00,BRONX,OUTSIDE,40,0.0,STREET,MULTI DWELL - APT BUILD,1007562,233890,40.80863,-73.915789
216927397,08/22/2020,11:00:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,997290,186557,40.67872298,-73.95298686
45374523,04/09/2008,05:43:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1016322,184946,40.674263,-73.884377
296248356,11/09/2024,04:15:00,QUEENS,OUTSIDE,104,0.0,STREET,,1015653,194855,40.701463,-73.886745
85589282,07/05/2012,00:48:00,BRONX,OUTSIDE,41,0.0,STREET,MULTI DWELL - APT BUILD,1012516,238134,40.820254,-73.897876
52335896,10/19/2008,05:15:00,QUEENS,OUTSIDE,114,0.0,STREET,,1007788,219633,40.76949511844,-73.91502417039
87111076,10/06/2012,21:39:00,MANHATTAN,OUTSIDE,5,0.0,STREET,BEAUTY/NAIL SALON,986359,201336,40.7193,-73.992389
86524627,08/30/2012,23:35:00,BROOKLYN,OUTSIDE,67,0.0,STREET,BAR/NIGHT CLUB,1005587,178142,40.65562,-73.923099
218096534,09/19/2020,23:07:00,MANHATTAN,OUTSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001038,226536,40.78845,-73.939372
214467579,06/22/2020,03:00:00,BRONX,OUTSIDE,40,0.0,STREET,,1010275,237147,40.817553,-73.905974
10619053,02/22/2006,16:25:00,BROOKLYN,OUTSIDE,73,0.0,STREET,NONE,1008544,186798,40.679371,-73.912412
173528070,01/11/2018,21:20:00,QUEENS,INSIDE,103,0.0,COMMERCIAL,LIQUOR STORE,1042620,192258,40.694189,-73.789509
201573943,08/23/2019,19:18:00,BROOKLYN,OUTSIDE,63,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1006047,171107,40.636309,-73.921464
63214330,06/26/2009,02:17:00,BRONX,OUTSIDE,42,0.0,STREET,,1012880,241535,40.829597,-73.896547
307066944,05/26/2025,22:57:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1008463,187332,40.680837,-73.912703
136960567,05/28/2014,00:35:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1019928,187370,40.68089218,-73.87136582
85910305,07/24/2012,01:25:00,QUEENS,OUTSIDE,113,0.0,STREET,,1052234,191907,40.693156,-73.754842
140787287,02/01/2015,19:00:00,QUEENS,OUTSIDE,105,0.0,VEHICLE,,1056982,198663,40.7116618,-73.73764924
236285199,11/14/2021,21:42:00,QUEENS,OUTSIDE,115,0.0,STREET,BAR/NIGHT CLUB,1016206,217859,40.764593,-73.88464
80103410,08/02/2011,17:37:00,QUEENS,OUTSIDE,101,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1044388,157138,40.597788,-73.783445
91500044,07/06/2013,18:20:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,998151,193827,40.698679,-73.949866
288867606,06/20/2024,18:20:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,1001374,239100,40.82293321,-73.93812902
311661548,08/22/2025,21:07:00,BROOKLYN,OUTSIDE,88,0.0,STREET,,995596,187694,40.681856,-73.959091
225285872,03/07/2021,06:05:00,BROOKLYN,OUTSIDE,73,0.0,STREET,MULTI DWELL - APT BUILD,1010273,183041,40.669045,-73.906191
92175187,08/18/2013,03:26:00,MANHATTAN,OUTSIDE,28,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,996736,231658,40.802524,-73.9549
246876577,06/19/2022,23:17:00,MANHATTAN,OUTSIDE,28,0.0,STREET,,997662,233285,40.806981,-73.95155
169180025,09/09/2017,18:35:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999851,193263,40.697126,-73.943737
72164105,04/11/2010,15:08:00,MANHATTAN,OUTSIDE,23,0.0,STREET,,998958,227092,40.78999,-73.946884
85586656,07/04/2012,23:20:00,BRONX,OUTSIDE,40,0.0,STREET,,1009693,236593,40.81603216,-73.90808104
23791865,08/09/2006,17:40:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1010336,181998,40.66618073,-73.90596977
303241626,03/17/2025,15:31:00,MANHATTAN,OUTSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999998,226211,40.787568,-73.943131
24050472,08/26/2006,22:43:00,MANHATTAN,OUTSIDE,32,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1000600,237701,40.81909482,-73.94092898
139515877,11/05/2014,14:18:00,BROOKLYN,OUTSIDE,60,0.0,STREET,,994628,150867,40.580765,-73.96263905
47447806,06/22/2008,04:45:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1012579,175844,40.649293,-73.897911
150067449,02/04/2016,02:15:00,BROOKLYN,OUTSIDE,63,0.0,PARKING LOT,,1006631,172167,40.639208,-73.919354
214229823,06/14/2020,02:55:00,BRONX,OUTSIDE,44,0.0,STREET,,1004928,245385,40.84017612,-73.92526864
66017111,09/21/2009,20:24:00,BRONX,OUTSIDE,44,0.0,STREET,,1005658,246153,40.842284,-73.922627
65192507,08/27/2009,23:00:00,BRONX,OUTSIDE,46,0.0,STREET,,1007854,250403,40.85394171,-73.91467627
10619074,02/28/2006,20:11:00,QUEENS,OUTSIDE,102,0.0,STREET,,1034155,191312,40.69164327,-73.82004244
155372446,07/31/2016,01:41:00,BROOKLYN,OUTSIDE,81,0.0,STREET,,1004426,187538,40.681404,-73.927256
213724264,05/31/2020,01:30:00,BROOKLYN,OUTSIDE,60,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,988597,154969,40.592032,-73.984345
23945314,08/19/2006,22:05:00,BROOKLYN,OUTSIDE,81,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001301,191707,40.692861,-73.938511
138579729,09/06/2014,00:40:00,QUEENS,OUTSIDE,101,0.0,STREET,,1053921,158768,40.602194,-73.749103
33227811,07/21/2007,22:28:00,MANHATTAN,OUTSIDE,9,2.0,HOUSING,MULTI DWELL - APT BUILD,990831,202826,40.723393,-73.976257
230234502,06/29/2021,23:30:00,BRONX,OUTSIDE,44,0.0,STREET,,1008647,246612,40.843537,-73.911821
47792595,06/26/2008,13:15:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1004363,176942,40.65231871,-73.92751526
64804438,08/16/2009,04:57:00,MANHATTAN,OUTSIDE,9,0.0,STREET,PHOTO/COPY STORE,990725,204176,40.72709024,-73.97663873
247542074,07/04/2022,23:50:00,BRONX,OUTSIDE,52,0.0,STREET,,1014314,254677,40.865655,-73.891302
296645186,11/17/2024,01:24:00,BRONX,OUTSIDE,48,0.0,DWELLING,MULTI DWELL - APT BUILD,1012644,247600,40.846243,-73.897374
215400280,07/16/2020,02:08:00,BROOKLYN,OUTSIDE,63,0.0,STREET,,1002456,167312,40.62589055,-73.93441383
138145505,08/10/2014,10:38:00,BROOKLYN,OUTSIDE,60,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,989493,154385,40.590434,-73.981123
280894363,01/21/2024,02:30:00,MANHATTAN,OUTSIDE,34,0.0,STREET,,1005201,253699,40.863004,-73.924255
317958645,12/25/2025,17:38:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1007435,186022,40.677244,-73.916411
85193907,06/10/2012,20:31:00,QUEENS,OUTSIDE,101,0.0,STREET,,1051090,156189,40.59512687,-73.75932304
154563856,07/03/2016,01:42:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1002437,174121,40.644581,-73.93446
292948001,09/08/2024,05:04:00,QUEENS,OUTSIDE,101,0.0,STREET,,1053639,158980,0.0,0.0
92330649,08/28/2013,01:33:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1020290,188207,40.683188,-73.870056
147023023,10/16/2015,15:08:00,BRONX,OUTSIDE,40,0.0,STREET,,1008796,232289,40.80422142,-73.9113374
32155731,06/10/2007,19:27:00,BROOKLYN,OUTSIDE,70,0.0,STREET,,991549,169019,,
205177554,11/14/2019,00:12:00,MANHATTAN,OUTSIDE,25,0.0,STREET,,1001956,234088,40.809186,-73.936038
49863675,08/06/2008,01:02:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,1000395,189658,40.6872294,-73.94178497
261194183,01/01/2023,05:55:00,BRONX,OUTSIDE,47,0.0,STREET,MULTI DWELL - APT BUILD,1023283,264964,40.893855,-73.858817
147981954,11/21/2015,04:00:00,QUEENS,INSIDE,102,0.0,COMMERCIAL,BAR/NIGHT CLUB,1034000,192870,40.695921,-73.820586
34562747,09/22/2007,11:12:00,BRONX,OUTSIDE,52,0.0,STREET,MULTI DWELL - APT BUILD,1010675,253887,40.863507,-73.904465
74505513,09/08/2010,00:39:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1017261,182567,40.667728,-73.881004
58921841,02/18/2009,04:15:00,BRONX,OUTSIDE,47,0.0,STREET,,1024046,261196,40.883516,-73.856081
60954937,04/18/2009,01:10:00,BRONX,OUTSIDE,44,0.0,STREET,,1009274,246390,40.8429233,-73.90955823
80328706,08/16/2011,23:40:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1007496,190500,40.689527,-73.916175
170063918,10/05/2017,07:09:00,MANHATTAN,INSIDE,20,0.0,COMMERCIAL,COMMERCIAL BLDG,986276,221047,40.773408,-73.992685
240321668,02/08/2022,20:02:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1008366,171800,40.638196,-73.913105
67237931,10/27/2009,20:42:00,BRONX,OUTSIDE,52,0.0,STREET,,1014547,255423,40.867708,-73.890458
81804942,11/21/2011,16:20:00,BRONX,OUTSIDE,46,0.0,STREET,,1010244,248385,40.84839619,-73.90604473
94533009,01/18/2014,04:17:00,BROOKLYN,INSIDE,70,0.0,VEHICLE,,995161,167521,40.626479,-73.960692
288732339,06/18/2024,20:45:00,BRONX,OUTSIDE,42,0.0,STREET,,1010967,238733,40.821912,-73.903468
82760821,01/22/2012,00:01:00,MANHATTAN,OUTSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001028,229571,40.796789,-73.939403
35357636,10/27/2007,20:20:00,BROOKLYN,OUTSIDE,70,0.0,STREET,,996343,173458,40.64277046,-73.95642458
217593703,09/08/2020,16:40:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,995619,190845,40.690496,-73.959003
142324891,04/21/2015,17:18:00,BROOKLYN,OUTSIDE,88,0.0,STREET,,992831,188535,40.68415759,-73.96906038
34098087,08/30/2007,23:49:00,MANHATTAN,OUTSIDE,32,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,998922,235604,40.813352,-73.946996
47851707,06/27/2008,00:40:00,QUEENS,OUTSIDE,103,0.0,STREET,,1043557,194743,40.701013,-73.78611
227344212,04/25/2021,17:32:00,BROOKLYN,OUTSIDE,76,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,983446,185083,40.674687,-74.002897
74252252,08/21/2010,00:07:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1004642,180688,40.66261,-73.926498
66904251,10/18/2009,01:58:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1008104,178652,40.65700299,-73.91402712
37402786,01/01/2008,03:30:00,QUEENS,OUTSIDE,114,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001899,221193,40.773785,-73.936279
159681480,12/27/2016,10:40:00,MANHATTAN,OUTSIDE,28,0.0,STREET,,997192,231552,40.802233,-73.953253
64110714,07/26/2009,03:47:00,BROOKLYN,OUTSIDE,60,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,985518,147974,40.57283,-73.995433
146756647,10/08/2015,01:30:00,BRONX,OUTSIDE,52,0.0,STREET,,1017494,261044,40.883118,-73.879773
64389961,08/03/2009,23:57:00,BRONX,INSIDE,42,0.0,DWELLING,MULTI DWELL - APT BUILD,1014445,240852,40.827717,-73.890893
64529968,08/08/2009,23:56:00,MANHATTAN,OUTSIDE,30,0.0,STREET,MULTI DWELL - APT BUILD,1000365,240994,40.828143,-73.94177
60865916,04/16/2009,00:25:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009904,180751,40.662769,-73.90753
306062049,05/08/2025,00:25:00,BRONX,OUTSIDE,47,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1030360,261043,40.883065,-73.833249
224465136,02/16/2021,07:40:00,QUEENS,OUTSIDE,100,0.0,STREET,,1037776,153560,40.58800122,-73.80728464
256484573,12/16/2022,15:22:00,MANHATTAN,OUTSIDE,28,0.0,STREET,,998486,230978,40.800647,-73.94858
201852779,08/31/2019,02:45:00,QUEENS,OUTSIDE,105,0.0,STREET,,1058210,195849,40.703928,-73.733248
72493478,05/01/2010,03:50:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,997365,189471,40.68673,-73.952712
34307319,09/09/2007,19:15:00,QUEENS,OUTSIDE,115,0.0,STREET,,1018283,211942,40.748352,-73.877172
188496611,10/08/2018,02:52:00,BROOKLYN,OUTSIDE,70,0.0,STREET,,998756,170060,40.633441,-73.947736
54458331,11/27/2008,13:00:00,QUEENS,OUTSIDE,100,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1036866,153431,40.587663,-73.81056
38769796,01/30/2008,23:08:00,STATEN ISLAND,OUTSIDE,120,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,938877,169547,40.631939,-74.163467
312957372,09/15/2025,17:32:00,MANHATTAN,OUTSIDE,25,0.0,STREET,,1002444,231358,40.80169,-73.934282
29098918,05/17/2007,22:10:00,BROOKLYN,INSIDE,61,0.0,DWELLING,MULTI DWELL - APT BUILD,995911,160525,40.607282,-73.958004
85800947,07/17/2012,23:35:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1010138,184443,40.67289228,-73.90667409
